city,date,card_type,exp_type,gender,amount_raw,amount_norm,day_of_week,month,week_number,year,card_type_encoded,gender_encoded,city_encoded,exp_type_encoded
"Bengaluru, India",2014-01-26,Silver,Fuel,M,166095,0.16557480302325206,6,1,4,2014,3,1,71,3
"Ambikapur, India",2014-01-26,Gold,Entertainment,F,165574,0.16505227305550652,6,1,4,2014,0,0,23,1
"Pune, India",2014-01-26,Silver,Food,M,115287,0.1146176003337773,6,1,4,2014,3,1,584,2
"Bengaluru, India",2014-01-26,Signature,Food,F,287283,0.28711868350530356,6,1,4,2014,2,0,71,2
"Ahmedabad, India",2014-01-26,Signature,Food,M,88113,0.0873638012099427,6,1,4,2014,2,1,8,2
"Greater Mumbai, India",2014-01-26,Signature,Fuel,F,127251,0.1266167337965563,6,1,4,2014,2,0,170,3
"Raurkela, India",2014-01-26,Silver,Food,F,76775,0.07599250605773705,6,1,4,2014,3,0,643,2
"Greater Mumbai, India",2014-01-26,Signature,Grocery,F,122365,0.12171638557696937,6,1,4,2014,2,0,170,4
"Bengaluru, India",2014-01-26,Silver,Bills,F,287543,0.28737944702087714,6,1,4,2014,3,0,71,0
"Murtijapur, India",2014-01-26,Platinum,Grocery,M,162688,0.16215779803263955,6,1,4,2014,1,1,401,4
"Kanpur, India",2014-01-27,Silver,Bills,M,58477,0.057640772180945814,0,1,5,2014,3,1,237,0
"Kolkata, India",2014-01-27,Platinum,Food,F,1535,0.000531556397130799,0,1,5,2014,1,0,267,2
"Ahmedabad, India",2014-01-27,Gold,Fuel,M,178884,0.1784013591796781,0,1,5,2014,0,1,8,3
"Bengaluru, India",2014-01-27,Signature,Grocery,F,179063,0.17858088483078452,0,1,5,2014,2,0,71,4
"Ahmedabad, India",2014-01-27,Gold,Food,M,264200,0.2639678980053597,0,1,5,2014,0,1,8,2
"Delhi, India",2014-01-27,Silver,Food,F,208043,0.20764598745125726,0,1,5,2014,3,0,126,2
"Delhi, India",2014-01-27,Gold,Bills,F,315873,0.3157926408524159,0,1,5,2014,0,0,126,0
"Delhi, India",2014-01-27,Platinum,Bills,F,102486,0.10177900893817096,0,1,5,2014,1,0,126,0
"Greater Mumbai, India",2014-01-27,Silver,Food,F,137881,0.13727794983712308,0,1,5,2014,3,0,170,2
"Greater Mumbai, India",2014-01-27,Signature,Fuel,M,95514,0.09478653497440506,0,1,5,2014,2,1,170,3
"Ahmedabad, India",2014-01-27,Gold,Bills,M,205550,0.20514566651154578,0,1,5,2014,0,1,8,0
"Surat, India",2014-01-27,Signature,Food,M,230094,0.22976174238169358,0,1,5,2014,2,1,821,2
"Delhi, India",2014-01-27,Signature,Food,F,224755,0.22440706388304954,0,1,5,2014,2,0,126,2
"Kolkata, India",2014-01-27,Gold,Bills,M,173656,0.17315800664345202,0,1,5,2014,0,1,267,0
"Bengaluru, India",2014-01-27,Platinum,Bills,M,129514,0.12888637931864497,0,1,5,2014,1,1,71,0
"Bengaluru, India",2014-01-27,Signature,Bills,F,98963,0.09824566330214869,0,1,5,2014,2,0,71,0
"Greater Mumbai, India",2014-01-27,Platinum,Bills,F,38069,0.03717284208161497,0,1,5,2014,1,0,170,0
"Ahmedabad, India",2014-01-27,Platinum,Entertainment,F,164353,0.16382768746890894,0,1,5,2014,1,0,8,1
"Lucknow, India",2014-01-27,Platinum,Grocery,F,107001,0.10630726767976635,0,1,5,2014,1,0,300,4
"Greater Mumbai, India",2014-01-27,Silver,Bills,F,164506,0.16398113676845802,0,1,5,2014,3,0,170,0
"Vaijapur, India",2014-01-27,Platinum,Bills,M,170209,0.1697008841889051,0,1,5,2014,1,1,927,0
"Murwara (Katni), India",2014-01-27,Gold,Entertainment,M,106519,0.10582385223935684,0,1,5,2014,0,1,402,1
"Greater Mumbai, India",2014-01-27,Signature,Bills,M,17886,0.016930572716915126,0,1,5,2014,2,1,170,0
"Pakaur, India",2014-01-27,Platinum,Fuel,F,139691,0.13909326508015468,0,1,5,2014,1,0,497,3
"Jhargram, India",2014-01-27,Silver,Food,F,287068,0.2869030521366561,0,1,5,2014,3,0,217,2
"Delhi, India",2014-01-27,Silver,Food,M,240737,0.24043599659803905,0,1,5,2014,3,1,126,2
"Bokaro Steel City, India",2014-01-27,Signature,Bills,M,47305,0.04643596450406791,0,1,5,2014,2,1,97,0
"Phulabani, India",2014-01-27,Signature,Bills,F,180834,0.18035708554648008,0,1,5,2014,2,0,557,0
"Nainital, India",2014-01-27,Silver,Fuel,M,144443,0.14385921979556138,0,1,5,2014,3,1,427,3
"Ahmedabad, India",2014-01-27,Silver,Entertainment,M,49464,0.04860130461992715,0,1,5,2014,3,1,8,1
"Ahmedabad, India",2014-01-27,Platinum,Fuel,F,209730,0.20933794149269058,0,1,5,2014,1,0,8,3
"Unnao, India",2014-01-27,Signature,Fuel,M,255051,0.2547920310669641,0,1,5,2014,2,1,914,3
"Najibabad, India",2014-01-27,Gold,Grocery,F,278440,0.27824971516600605,0,1,5,2014,0,0,428,4
"Bengaluru, India",2014-01-27,Signature,Bills,M,219026,0.21866124011104512,0,1,5,2014,2,1,71,0
"Hyderabad, India",2014-01-27,Signature,Entertainment,M,22789,0.021847970858674196,0,1,5,2014,2,1,193,1
"Ahmedabad, India",2014-01-27,Silver,Bills,M,77118,0.07633651331097453,0,1,5,2014,3,1,8,0
"Bengaluru, India",2014-01-27,Gold,Food,F,290435,0.29027993966333426,0,1,5,2014,0,0,71,2
"Vidisha, India",2014-01-27,Gold,Grocery,M,52382,0.05152787361394162,0,1,5,2014,0,1,942,4
"Rajampet, India",2014-01-27,Gold,Grocery,F,139899,0.13930187589261356,0,1,5,2014,0,0,608,4
"Chennai, India",2014-01-27,Platinum,Entertainment,F,197853,0.19742606351396888,0,1,5,2014,1,0,109,1
"Delhi, India",2014-01-27,Silver,Entertainment,F,39929,0.039038304154564565,0,1,5,2014,3,0,126,1
"Lucknow, India",2014-01-27,Silver,Food,F,21487,0.020542147407609478,0,1,5,2014,3,0,300,2
"Kanpur, India",2014-01-27,Platinum,Fuel,M,44802,0.043925614198372834,0,1,5,2014,1,1,237,3
"Bengaluru, India",2014-01-28,Platinum,Grocery,M,37681,0.03678370268145129,1,1,5,2014,1,1,71,4
"Jaipur, India",2014-01-28,Platinum,Grocery,F,163080,0.16255094917919669,1,1,5,2014,1,0,203,4
"Koyilandy, India",2014-01-28,Silver,Entertainment,M,268216,0.26799569138437346,1,1,5,2014,3,1,275,1
"Chennai, India",2014-01-28,Gold,Fuel,M,185090,0.18462558370910023,1,1,5,2014,0,1,109,3
"Delhi, India",2014-01-28,Silver,Fuel,F,288445,0.28828409583259784,1,1,5,2014,3,0,126,3
"Greater Mumbai, India",2014-01-28,Silver,Bills,M,129614,0.128986672978481,1,1,5,2014,3,1,170,0
"Tiruvuru, India",2014-01-28,Silver,Grocery,F,289285,0.28912656257522024,1,1,5,2014,3,0,885,4
"Pune, India",2014-01-28,Silver,Fuel,M,132554,0.13193530657765937,1,1,5,2014,3,1,584,3
"Partur, India",2014-01-28,Signature,Fuel,F,177436,0.17694910698525282,1,1,5,2014,2,0,527,3
"Bengaluru, India",2014-01-28,Platinum,Bills,F,296987,0.29685118025578894,1,1,5,2014,1,0,71,0
"Chennai, India",2014-01-28,Platinum,Grocery,F,257255,0.2570025033297495,1,1,5,2014,1,0,109,4
"Bengaluru, India",2014-01-28,Platinum,Grocery,M,115229,0.11455943001107242,1,1,5,2014,1,1,71,4
"Mihijam, India",2014-01-28,Gold,Grocery,F,170620,0.17011309113083106,1,1,5,2014,0,0,378,4
"Surat, India",2014-01-28,Gold,Bills,M,167758,0.16724268658632474,1,1,5,2014,0,1,821,0
"Ahmedabad, India",2014-01-28,Platinum,Food,M,19130,0.018178225845274964,1,1,5,2014,1,1,8,2
"Delhi, India",2014-01-28,Signature,Bills,M,206408,0.20600618611293867,1,1,5,2014,2,1,126,0
"Sikandrabad, India",2014-01-28,Gold,Bills,F,210899,0.21051037437617343,1,1,5,2014,0,0,768,0
"Delhi, India",2014-01-28,Silver,Grocery,M,86059,0.08530376943691127,1,1,5,2014,3,1,126,4
"Kolkata, India",2014-01-28,Signature,Entertainment,F,76848,0.07606572042941734,1,1,5,2014,2,0,267,1
"Srikalahasti, India",2014-01-28,Platinum,Fuel,M,274128,0.2739250525538778,1,1,5,2014,1,1,805,3
"Kanpur, India",2014-01-28,Gold,Fuel,M,67816,0.06700719707302984,1,1,5,2014,0,1,237,3
"Lonavla, India",2014-01-28,Gold,Entertainment,F,77090,0.07630843108622046,1,1,5,2014,0,0,297,1
"Delhi, India",2014-01-28,Signature,Entertainment,F,6838,0.0058501291782338686,1,1,5,2014,2,0,126,1
"Greater Mumbai, India",2014-01-28,Silver,Grocery,F,127077,0.12644222282844167,1,1,5,2014,3,0,170,4
"Petlad, India",2014-01-28,Silver,Food,M,118227,0.11756623393295569,1,1,5,2014,3,1,553,2
"Delhi, India",2014-01-28,Gold,Food,F,55810,0.0549659402731197,1,1,5,2014,0,0,126,2
"Soro, India",2014-01-28,Gold,Entertainment,F,298312,0.29818007124861595,1,1,5,2014,0,0,801,1
"Bengaluru, India",2014-01-28,Gold,Entertainment,F,184927,0.18446210504356755,1,1,5,2014,0,0,71,1
"Delhi, India",2014-01-28,Signature,Entertainment,F,114523,0.11385135677263027,1,1,5,2014,2,0,126,1
"Greater Mumbai, India",2014-01-28,Platinum,Food,M,234983,0.2346650994110756,1,1,5,2014,1,1,170,2
"Bengaluru, India",2014-01-28,Platinum,Food,F,113973,0.11329974164353226,1,1,5,2014,1,0,71,2
"Dhuri, India",2014-01-28,Platinum,Fuel,M,120530,0.11987599691897877,1,1,5,2014,1,1,136,3
"Lucknow, India",2014-01-28,Platinum,Travel,F,57507,0.056667923680536615,1,1,5,2014,1,0,300,5
"Pune, India",2014-01-28,Silver,Travel,F,271663,0.2714528138389204,1,1,5,2014,3,0,584,5
"Vyara, India",2014-01-28,Gold,Entertainment,F,94557,0.09382672464977454,1,1,5,2014,0,0,958,1
"Delhi, India",2014-01-28,Platinum,Bills,M,194524,0.19408728757802846,1,1,5,2014,1,1,126,0
"Pune, India",2014-01-28,Platinum,Grocery,F,59960,0.05912812715631369,1,1,5,2014,1,0,584,4
"Pathankot, India",2014-01-28,Gold,Food,M,16257,0.01529678899818669,1,1,5,2014,0,1,533,2
"Jaipur, India",2014-01-28,Gold,Food,F,73813,0.07302180785339474,1,1,5,2014,0,0,203,2
"Jatani, India",2014-01-28,Signature,Grocery,F,162425,0.16189402570727088,1,1,5,2014,2,0,214,4
"Baramula, India",2014-01-28,Gold,Bills,F,130420,0.12979503987675914,1,1,5,2014,0,0,60,0
"Kolkata, India",2014-01-28,Silver,Food,F,294124,0.2939797727746843,1,1,5,2014,3,0,267,2
"Kolkata, India",2014-01-28,Gold,Entertainment,M,57953,0.05711523340340517,1,1,5,2014,0,1,267,1
"Greater Mumbai, India",2014-01-28,Platinum,Food,M,53047,0.05219482645185102,1,1,5,2014,1,1,170,2
"Surat, India",2014-01-28,Silver,Entertainment,M,14243,0.013276874689089654,1,1,5,2014,3,1,821,1
"Ahmedabad, India",2014-01-28,Platinum,Bills,M,2568,0.001567589903236677,1,1,5,2014,1,1,8,0
"Hyderabad, India",2014-01-28,Signature,Travel,F,191124,0.19067730314360445,1,1,5,2014,2,0,193,5
"Bengaluru, India",2014-01-28,Gold,Food,M,193947,0.19350859316077473,1,1,5,2014,0,1,71,2
"Bengaluru, India",2014-01-28,Silver,Fuel,F,235548,0.23523175858914902,1,1,5,2014,3,0,71,3
"Baripada Town, India",2014-01-28,Signature,Grocery,M,122041,0.12139143411910072,1,1,5,2014,2,1,63,4
"Greater Mumbai, India",2014-01-28,Platinum,Fuel,M,231294,0.23096526629972558,1,1,5,2014,1,1,170,3
"Delhi, India",2014-01-28,Signature,Fuel,M,78468,0.07769047771876053,1,1,5,2014,2,1,126,3
"Hyderabad, India",2014-01-28,Platinum,Fuel,F,252747,0.25248126514434266,1,1,5,2014,1,0,193,3
"Faridkot, India",2014-01-28,Gold,Fuel,F,70975,0.07017547378724906,1,1,5,2014,0,0,148,3
"Delhi, India",2014-01-29,Signature,Food,M,91775,0.09103655503313703,2,1,5,2014,2,1,126,2
"Delhi, India",2014-01-29,Signature,Bills,M,148441,0.14786896031580465,2,1,5,2014,2,1,126,0
"Ahmedabad, India",2014-01-29,Platinum,Grocery,M,72714,0.0719195805317971,2,1,5,2014,1,1,8,4
"Bhavnagar, India",2014-01-29,Gold,Food,F,157114,0.15656742943338092,2,1,5,2014,0,0,81,2
"Narsinghgarh, India",2014-01-29,Silver,Entertainment,M,62373,0.06154821316815637,2,1,5,2014,3,1,447,1
"Delhi, India",2014-01-29,Signature,Grocery,M,131098,0.1304750308904472,2,1,5,2014,2,1,126,4
"Greater Mumbai, India",2014-01-29,Silver,Entertainment,M,109034,0.10834623778423223,2,1,5,2014,3,1,170,1
"Ahmedabad, India",2014-01-29,Silver,Grocery,M,211232,0.2108443522634273,2,1,5,2014,3,1,8,4
"Jaipur, India",2014-01-29,Silver,Entertainment,F,13269,0.012300014442287016,2,1,5,2014,3,0,203,1
"Ahmedabad, India",2014-01-29,Gold,Fuel,F,119093,0.11843477702713545,2,1,5,2014,0,0,8,3
"Tiptur, India",2014-01-29,Silver,Food,F,118114,0.11745290209734101,2,1,5,2014,3,0,871,2
"Delhi, India",2014-01-29,Silver,Entertainment,F,9503,0.008522955212863264,2,1,5,2014,3,0,126,1
"Kolkata, India",2014-01-29,Gold,Travel,M,164763,0.16423889147423654,2,1,5,2014,0,1,267,5
"Delhi, India",2014-01-29,Silver,Bills,F,199318,0.19889536563056628,2,1,5,2014,3,0,126,0
"Sinnar, India",2014-01-29,Gold,Grocery,M,6173,0.00518317634032447,2,1,5,2014,0,1,777,4
"Bengaluru, India",2014-01-29,Silver,Food,F,56078,0.05523472728148018,2,1,5,2014,3,0,71,2
"Delhi, India",2014-01-29,Signature,Fuel,F,191205,0.19075854100807163,2,1,5,2014,2,0,126,3
"Greater Mumbai, India",2014-01-29,Signature,Food,M,205819,0.20541545645650464,2,1,5,2014,2,1,170,2
"Sillod, India",2014-01-29,Platinum,Bills,F,169203,0.16869192997095495,2,1,5,2014,1,0,772,0
"Belagavi, India",2014-01-29,Silver,Entertainment,F,42684,0.04180139448304636,2,1,5,2014,3,0,69,1
"Ahmedabad, India",2014-01-29,Gold,Bills,F,168207,0.16769300511898838,2,1,5,2014,0,0,8,0
"Kanpur, India",2014-01-29,Silver,Bills,M,126876,0.1262406325721713,2,1,5,2014,3,1,237,0
"Delhi, India",2014-01-29,Gold,Food,F,196920,0.196490323667699,2,1,5,2014,0,0,126,2
"Lucknow, India",2014-01-29,Signature,Bills,F,139696,0.13909827976314648,2,1,5,2014,2,0,300,0
"Nahan, India",2014-01-29,Signature,Bills,M,212438,0.21205389380104947,2,1,5,2014,2,1,422,0
"Greater Mumbai, India",2014-01-29,Silver,Fuel,M,172389,0.1718872859733299,2,1,5,2014,3,1,170,3
"Shahjahanpur, India",2014-01-29,Platinum,Bills,M,225413,0.22506699616477044,2,1,5,2014,1,1,732,0
"Ahmedabad, India",2014-01-29,Gold,Grocery,M,100537,0.09982428550796733,2,1,5,2014,0,1,8,4
"Delhi, India",2014-01-29,Signature,Entertainment,M,168989,0.1684773015389059,2,1,5,2014,2,1,126,1
"Delhi, India",2014-01-29,Platinum,Food,M,34929,0.03402362116276458,2,1,5,2014,1,1,126,2
"Radhanpur, India",2014-01-29,Signature,Food,F,192598,0.1921556316895871,2,1,5,2014,2,0,595,2
"Jaipur, India",2014-01-29,Signature,Fuel,F,135168,0.13455698284577242,2,1,5,2014,2,0,203,3
"Bengaluru, India",2014-01-29,Silver,Bills,M,294926,0.294784127926569,2,1,5,2014,3,1,71,0
"Malegaon, India",2014-01-29,Platinum,Grocery,M,110542,0.10985866617455911,2,1,5,2014,1,1,331,4
"Bengaluru, India",2014-01-29,Platinum,Food,F,140488,0.1398926055490476,2,1,5,2014,1,0,71,2
"Bengaluru, India",2014-01-29,Platinum,Entertainment,F,190829,0.19038143684708825,2,1,5,2014,1,0,71,1
"Palani, India",2014-01-29,Gold,Fuel,F,288902,0.2887424378580484,2,1,5,2014,0,0,500,3
"Deoghar, India",2014-01-29,Silver,Entertainment,M,98270,0.09755062823948521,2,1,5,2014,3,1,127,1
"Lucknow, India",2014-01-29,Gold,Bills,M,25712,0.02477955453568047,2,1,5,2014,0,1,300,0
"Kanpur, India",2014-01-29,Silver,Entertainment,F,218520,0.21815375419227498,2,1,5,2014,3,0,237,1
"Kolkata, India",2014-01-29,Gold,Grocery,F,103801,0.10309787056501436,2,1,5,2014,0,0,267,4
"Greater Mumbai, India",2014-01-29,Platinum,Food,M,55689,0.05484458494471814,2,1,5,2014,1,1,170,2
"Ahmedabad, India",2014-01-29,Platinum,Entertainment,F,115799,0.11513110387213762,2,1,5,2014,1,0,8,1
"Greater Mumbai, India",2014-01-29,Silver,Entertainment,M,295591,0.2954510807644784,2,1,5,2014,3,1,170,1
"Makrana, India",2014-01-29,Gold,Bills,F,58049,0.05721151531684773,2,1,5,2014,0,0,327,0
"Greater Mumbai, India",2014-01-29,Gold,Bills,F,275283,0.27508344432498355,2,1,5,2014,0,0,170,0
"Delhi, India",2014-01-29,Gold,Grocery,F,150501,0.14993500970842627,2,1,5,2014,0,0,126,4
"Pune, India",2014-01-29,Silver,Bills,F,272516,0.2723083187573214,2,1,5,2014,3,0,584,0
"Siddipet, India",2014-01-29,Platinum,Food,M,160846,0.16031038881846044,2,1,5,2014,1,1,761,2
"Greater Mumbai, India",2014-01-29,Gold,Entertainment,M,258482,0.25823310653593723,2,1,5,2014,0,1,170,1
"Delhi, India",2014-01-29,Signature,Bills,F,76388,0.07560436959417173,2,1,5,2014,2,0,126,0
"Jaipur, India",2014-01-29,Gold,Travel,M,187902,0.18744584142368856,2,1,5,2014,0,1,203,5
"Bengaluru, India",2014-01-29,Silver,Fuel,F,172814,0.1723135340276329,2,1,5,2014,3,0,71,3
"Kolkata, India",2014-01-30,Signature,Entertainment,F,296429,0.2962915416339041,3,1,5,2014,2,0,267,1
"Moradabad, India",2014-01-30,Platinum,Food,M,257626,0.25737459280774105,3,1,5,2014,1,1,387,2
"Satna, India",2014-01-30,Platinum,Bills,M,125302,0.12466201036635267,3,1,5,2014,1,1,711,0
"Greater Mumbai, India",2014-01-30,Gold,Bills,F,131498,0.1308762055297912,3,1,5,2014,0,0,170,0
"Anjangaon, India",2014-01-30,Signature,Entertainment,F,269444,0.2692272975271595,3,1,5,2014,2,0,32,1
"Bengaluru, India",2014-01-30,Platinum,Entertainment,M,170859,0.1703527929778391,3,1,5,2014,1,1,71,1
"Chennai, India",2014-01-30,Gold,Bills,M,190039,0.18958911693438385,3,1,5,2014,0,1,109,0
"Greater Mumbai, India",2014-01-30,Silver,Bills,F,216616,0.21624416290899753,3,1,5,2014,3,0,170,0
"Udhampur, India",2014-01-30,Silver,Food,M,18383,0.017429032206300044,3,1,5,2014,3,1,901,2
"Ahmedabad, India",2014-01-30,Silver,Fuel,M,9785,0.008805783333600783,3,1,5,2014,3,1,8,3
"Bengaluru, India",2014-01-30,Silver,Entertainment,F,37470,0.03657208305919733,3,1,5,2014,3,0,71,1
"Delhi, India",2014-01-30,Signature,Fuel,F,46342,0.04547013655984723,3,1,5,2014,2,0,126,3
"Yemmiganur, India",2014-01-30,Silver,Food,M,80508,0.07973646837941492,3,1,5,2014,3,1,978,2
"Lucknow, India",2014-01-30,Platinum,Food,F,114326,0.11365377826275334,3,1,5,2014,1,0,300,2
"Greater Mumbai, India",2014-01-30,Silver,Entertainment,F,292809,0.2926609111478409,3,1,5,2014,3,0,170,1
"Delhi, India",2014-01-30,Platinum,Grocery,F,255675,0.2554178635043407,3,1,5,2014,1,0,126,4
"Bengaluru, India",2014-01-30,Platinum,Grocery,M,226403,0.22605990339714682,3,1,5,2014,1,1,71,4
"Ahmedabad, India",2014-01-30,Platinum,Grocery,F,180282,0.17980346454418536,3,1,5,2014,1,0,8,4
"Bengaluru, India",2014-01-30,Silver,Entertainment,F,231556,0.2312280356884959,3,1,5,2014,3,0,71,1
"Delhi, India",2014-01-30,Signature,Grocery,F,273547,0.2733423463902306,3,1,5,2014,2,0,126,4
"Ahmedabad, India",2014-01-30,Signature,Bills,M,24098,0.023160814865927432,3,1,5,2014,2,1,8,0
"Laharpur, India",2014-01-30,Silver,Food,M,104675,0.103974437151981,3,1,5,2014,3,1,284,2
"Greater Mumbai, India",2014-01-30,Silver,Entertainment,F,78671,0.07789407384822761,3,1,5,2014,3,0,170,1
"Kolkata, India",2014-01-30,Platinum,Entertainment,F,291845,0.29169408026702187,3,1,5,2014,1,0,267,1
"Pune, India",2014-01-30,Gold,Grocery,F,78840,0.07806357013335045,3,1,5,2014,0,0,584,4
"Patratu, India",2014-01-30,Platinum,Food,M,165140,0.16461699857181827,3,1,5,2014,1,1,537,2
"Delhi, India",2014-01-30,Gold,Bills,M,34299,0.033391771105797774,3,1,5,2014,0,1,126,0
"Sujangarh, India",2014-01-30,Gold,Food,M,277508,0.27731497825633455,3,1,5,2014,0,1,810,2
"Delhi, India",2014-01-30,Signature,Food,F,149081,0.14851083973875506,3,1,5,2014,2,0,126,2
"Ahmedabad, India",2014-01-30,Gold,Fuel,F,160469,0.15993228172087873,3,1,5,2014,0,0,8,3
"Ahmedabad, India",2014-01-30,Platinum,Bills,F,196010,0.1955776513631914,3,1,5,2014,1,0,8,0
"Surat, India",2014-01-30,Silver,Entertainment,F,18064,0.017109095431423204,3,1,5,2014,3,0,821,1
"Tharamangalam, India",2014-01-30,Signature,Grocery,M,286612,0.286445713047804,3,1,5,2014,2,1,855,4
"Kolkata, India",2014-01-30,Silver,Travel,F,61009,0.060180207647993325,3,1,5,2014,3,0,267,5
"Ahmedabad, India",2014-01-30,Gold,Bills,F,6144,0.00515409117897203,3,1,5,2014,0,0,8,0
"Ahmedabad, India",2014-01-30,Platinum,Fuel,F,243415,0.2431218608084471,3,1,5,2014,1,0,8,3
"Greater Mumbai, India",2014-01-30,Gold,Fuel,F,196016,0.19558366898278157,3,1,5,2014,0,0,170,3
"Delhi, India",2014-01-31,Gold,Food,F,61032,0.06020327518975561,4,1,5,2014,0,0,126,2
"Delhi, India",2014-01-31,Gold,Entertainment,F,57230,0.05639011024279089,4,1,5,2014,0,0,126,1
"Hyderabad, India",2014-01-31,Gold,Travel,M,152373,0.15181250702055618,4,1,5,2014,0,1,193,5
"Neyyattinkara, India",2014-01-31,Signature,Grocery,F,192628,0.1921857197875379,4,1,5,2014,2,0,472,4
"Mangrol, India",2014-01-31,Silver,Grocery,F,43774,0.04289459537525876,4,1,5,2014,3,0,352,4
"Delhi, India",2014-01-31,Gold,Fuel,F,148931,0.14836039924900107,4,1,5,2014,0,0,126,3
"Tanda, India",2014-01-31,Platinum,Entertainment,M,158829,0.1582874656995683,4,1,5,2014,1,1,835,1
"Ahmedabad, India",2014-01-31,Silver,Fuel,F,185758,0.1852955453568047,4,1,5,2014,3,0,8,3
"Surat, India",2014-01-31,Gold,Fuel,F,293946,0.2938012500601762,4,1,5,2014,0,0,821,3
"Ahmedabad, India",2014-01-31,Gold,Fuel,M,137395,0.13679052265032013,4,1,5,2014,0,1,8,3
"Ahmedabad, India",2014-01-31,Gold,Grocery,F,75608,0.07482207904745093,4,1,5,2014,0,0,8,4
"Bengaluru, India",2014-01-31,Silver,Fuel,M,183412,0.18294265609705215,4,1,5,2014,3,1,71,3
"Greater Mumbai, India",2014-01-31,Silver,Bills,F,77647,0.07686706677150697,4,1,5,2014,3,0,170,0
"Pune, India",2014-01-31,Gold,Entertainment,M,292589,0.2924402650962017,4,1,5,2014,0,1,584,1
"Tenali, India",2014-01-31,Platinum,Grocery,M,60374,0.05954334290803473,4,1,5,2014,1,1,844,4
"Hyderabad, India",2014-01-31,Platinum,Entertainment,F,78845,0.07806858481634225,4,1,5,2014,1,0,193,1
"Bengaluru, India",2014-01-31,Signature,Fuel,F,157375,0.15682919588555289,4,1,5,2014,2,0,71,3
"Greater Mumbai, India",2014-01-31,Signature,Fuel,M,268683,0.2684640627758076,4,1,5,2014,2,1,170,3
"Delhi, India",2014-01-31,Gold,Fuel,F,291784,0.2916329011345219,4,1,5,2014,0,0,126,3
"Mandla, India",2014-01-31,Platinum,Grocery,F,232214,0.23188796797021677,4,1,5,2014,1,0,344,4
"Greater Mumbai, India",2014-01-31,Gold,Entertainment,F,19162,0.018210319816422484,4,1,5,2014,0,0,170,1
"Kanpur, India",2014-01-31,Platinum,Grocery,F,200681,0.20026236821413096,4,1,5,2014,1,0,237,4
"Delhi, India",2014-01-31,Gold,Fuel,F,165678,0.16515657846173595,4,1,5,2014,0,0,126,3
"Sugauli, India",2014-01-31,Platinum,Grocery,M,131081,0.1304579809682751,4,1,5,2014,1,1,809,4
"Bengaluru, India",2014-01-31,Gold,Entertainment,F,254756,0.2544961647704479,4,1,5,2014,0,0,71,1
"Mundi, India",2014-01-31,Signature,Entertainment,F,61607,0.06077996373381261,4,1,5,2014,2,0,397,1
"Ahmedabad, India",2014-01-31,Signature,Bills,M,24353,0.023416563698509234,4,1,5,2014,2,1,8,0
"Bengaluru, India",2014-01-31,Gold,Food,F,189867,0.18941661183946595,4,1,5,2014,0,0,71,2
"Ahmedabad, India",2014-01-31,Platinum,Bills,M,297691,0.2975572476210344,4,1,5,2014,1,1,8,0
"Rishikesh, India",2014-01-31,Silver,Bills,M,196511,0.19608012259896976,4,1,5,2014,3,1,656,0
"Bengaluru, India",2014-01-31,Signature,Fuel,M,184605,0.18413915945889564,4,1,5,2014,2,1,71,3
"Greater Mumbai, India",2014-01-31,Silver,Grocery,F,225708,0.22536286246128664,4,1,5,2014,3,0,170,4
"Bengaluru, India",2014-01-31,Platinum,Grocery,F,246281,0.24599627709934688,4,1,5,2014,1,0,71,4
"Greater Mumbai, India",2014-01-31,Silver,Entertainment,M,255450,0.2551922027697097,4,1,5,2014,3,1,170,1
"Delhi, India",2014-01-31,Gold,Food,M,260042,0.2597976876293788,4,1,5,2014,0,1,126,2
"Greater Mumbai, India",2014-01-31,Silver,Food,M,290003,0.28984667105284273,4,1,5,2014,3,1,170,2
"Bengaluru, India",2014-01-31,Platinum,Fuel,M,265531,0.2653028066177769,4,1,5,2014,1,1,71,3
"Surat, India",2014-01-31,Signature,Travel,M,208779,0.20838414878765021,4,1,5,2014,2,1,821,5
"Surandai, India",2014-01-31,Silver,Fuel,M,140408,0.1398123706211788,4,1,5,2014,3,1,819,3
"Chennai, India",2014-01-31,Signature,Grocery,M,133593,0.13297735770335542,4,1,5,2014,2,1,109,4
